id	t	x	y	z
Trace 576	2	-41375.9375	39827.1125	6133.01
Trace 576	3	-41372.6875	39826.3	6129.26
Trace 576	4	-41367.975	39828.575	6127.01
Trace 576	5	-41367	39828.575	6126.41
Trace 576	6	-41364.8875	39830.2	6125.35
Trace 576	7	-41364.725	39827.4375	6124.29
Trace 576	8	-41366.025	39828.7375	6121.08
Trace 576	9	-41364.4	39831.6625	6122.94
Trace 576	10	-41365.7	39831.0125	6122.78
Trace 576	11	-41366.1875	39831.9875	6122.59
Trace 576	12	-41363.75	39834.5875	6122.56
Trace 576	13	-41363.425	39835.4	6123.14
Trace 576	14	-41363.9125	39838.325	6121.15
Trace 576	15	-41367	39845.8	6121.56
Trace 576	16	-41364.2375	39844.3375	6124.05
Trace 577	0	-40889.7375	39820.125	6135.7
Trace 577	1	-40887.1375	39821.425	6135.54
Trace 577	2	-40879.5	39824.675	6133.01
Trace 577	3	-40876.0875	39823.8625	6129.26
Trace 577	4	-40874.1375	39826.625	6127.01
Trace 578	0	-41175.7375	39788.275	6135.7
Trace 578	1	-41173.95	39791.3625	6135.54
Trace 578	2	-41168.1	39792.825	6133.01
Trace 578	3	-41166.3125	39793.6375	6129.26
Trace 578	4	-41164.2	39791.525	6127.01
Trace 578	5	-41158.8375	39786.8125	6126.41
Trace 578	6	-41159	39792.5	6125.35
Trace 578	7	-41155.9125	39789.25	6124.29
Trace 578	8	-41155.1	39792.5	6121.08
Trace 578	9	-41153.8	39791.6875	6122.94
Trace 578	10	-41153.9625	39792.175	6122.78
Trace 578	11	-41153.3125	39791.85	6122.59
Trace 578	12	-41151.3625	39791.2	6122.56
Trace 578	13	-41150.0625	39794.6125	6123.14
Trace 578	14	-41148.925	39792.6625	6121.15
Trace 578	15	-41150.0625	39792.825	6121.56
Trace 578	16	-41149.25	39794.6125	6124.05
Trace 581	0	-40951.4875	39778.0375	6135.7
Trace 581	1	-40949.7	39777.55	6135.54
Trace 581	2	-40947.2625	39775.7625	6133.01
Trace 581	3	-40944.175	39777.3875	6129.26
Trace 581	4	-40941.4125	39776.7375	6127.01
Trace 581	5	-40939.4625	39778.2	6126.41
Trace 581	6	-40936.5375	39778.525	6125.35
Trace 581	7	-40932.475	39778.6875	6124.29
Trace 581	8	-40930.85	39780.9625	6121.08
Trace 581	9	-40931.6625	39777.875	6122.94
Trace 581	10	-40932.6375	39779.5	6122.78
Trace 581	11	-40929.55	39782.2625	6122.59
Trace 581	12	-40925.8125	39783.4	6122.56
Trace 581	13	-40925.1625	39782.2625	6123.14
Trace 581	14	-40924.675	39783.725	6121.15
Trace 581	15	-40925.1625	39781.6125	6121.56
Trace 581	16	-40923.375	39781.45	6124.05
Trace 582	0	-41117.8875	39768.6125	6135.7
Trace 582	1	-41114.3125	39765.6875	6135.54
Trace 582	2	-41114.6375	39766.3375	6133.01
Trace 582	3	-41109.6	39767.8	6129.26
Trace 582	4	-41107.4875	39767.15	6127.01
Trace 582	5	-41099.0375	39768.125	6126.41
Trace 582	6	-41102.6125	39763.25	6125.35
Trace 582	7	-41099.85	39766.175	6124.29
Trace 582	8	-41099.0375	39762.1125	6121.08
Trace 582	9	-41098.225	39764.55	6122.94
Trace 582	10	-41100.5	39765.0375	6122.78
Trace 582	11	-41098.3875	39763.4125	6122.59
Trace 582	12	-41096.6	39761.3	6122.56
Trace 582	13	-41095.4625	39760.975	6123.14
Trace 582	14	-41094	39761.95	6121.15
Trace 582	15	-41095.3	39761.3	6121.56
Trace 582	16	-41095.7875	39761.7875	6124.05
Trace 583	0	-40797.1125	39745.375	6135.7
Trace 583	1	-40803.775	39737.575	6135.54
Trace 583	2	-40804.75	39735.1375	6133.01
Trace 583	3	-40797.925	39737.25	6129.26
Trace 583	4	-40796.95	39743.75	6127.01
Trace 583	5	-40794.35	39754.15	6126.41
Trace 583	6	-40794.025	39751.3875	6125.35
Trace 583	7	-40798.9	39753.0125	6124.29
Trace 583	8	-40799.875	39756.425	6121.08
Trace 583	9	-40792.075	39763.4125	6122.94
Trace 583	10	-40793.8625	39759.8375	6122.78
Trace 583	11	-40797.1125	39760.975	6122.59
Trace 583	12	-40800.6875	39761.95	6122.56
Trace 583	13	-40801.5	39763.9	6123.14
Trace 583	14	-40799.0625	39764.55	6121.15
Trace 583	15	-40799.225	39764.225	6121.56
Trace 583	16	-40800.85	39761.1375	6124.05
Trace 584	0	-40935.8875	39740.9875	6135.7
Trace 584	1	-40933.45	39738.0625	6135.54
Trace 584	2	-40933.45	39735.3	6133.01
Trace 584	3	-40931.9875	39733.1875	6129.26
Trace 584	4	-40929.7125	39734	6127.01
Trace 584	5	-40927.1125	39733.675	6126.41
Trace 584	6	-40924.35	39733.5125	6125.35
Trace 584	7	-40923.8625	39731.8875	6124.29
Trace 584	8	-40921.9125	39730.425	6121.08
Trace 584	9	-40919.9625	39731.4	6122.94
Trace 584	10	-40917.85	39734.4875	6122.78
Trace 584	11	-40918.9875	39734.65	6122.59
Trace 584	12	-40919.475	39734.1625	6122.56
Trace 584	13	-40915.9	39733.35	6123.14
Trace 584	14	-40914.275	39736.7625	6121.15
Trace 584	15	-40918.6625	39735.4625	6121.56
Trace 584	16	-40919.475	39734.65	6124.05
Trace 585	0	-41161.4375	39718.725	6135.7
Trace 585	1	-41159.4875	39718.4	6135.54
Trace 585	2	-41155.9125	39718.8875	6133.01
Trace 585	3	-41151.85	39718.075	6129.26
Trace 585	4	-41142.75	39715.9625	6127.01
Trace 585	5	-41140.6375	39720.8375	6126.41
Trace 585	6	-41137.225	39720.5125	6125.35
Trace 585	7	-41135.1125	39722.625	6124.29
Trace 585	8	-41131.2125	39721.975	6121.08
Trace 585	9	-41130.4	39723.4375	6122.94
Trace 585	10	-41125.3625	39720.5125	6122.78
Trace 585	11	-41127.8	39722.7875	6122.59
Trace 585	12	-41124.7125	39723.6	6122.56
Trace 585	13	-41125.6875	39722.95	6123.14
Trace 585	14	-41126.825	39721.8125	6121.15
Trace 585	15	-41124.3875	39721.1625	6121.56
Trace 585	16	-41125.525	39722.1375	6124.05
Trace 587	0	-41320.6875	39713.525	6135.7
Trace 587	1	-41316.4625	39705.8875	6135.54
Trace 587	2	-41314.1875	39712.55	6133.01
Trace 587	3	-41313.2125	39704.9125	6129.26
Trace 587	4	-41311.5875	39705.2375	6127.01
Trace 587	5	-41308.0125	39713.85	6126.41
Trace 587	6	-41317.4375	39716.775	6125.35
Trace 587	7	-41315.65	39717.9125	6124.29
Trace 587	8	-41324.1	39709.7875	6121.08
Trace 587	9	-41323.125	39709.3	6122.94
Trace 587	10	-41323.775	39710.6	6122.78
Trace 587	11	-41321.5	39710.7625	6122.59
Trace 587	12	-41322.6375	39711.7375	6122.56
Trace 587	13	-41322.475	39712.3875	6123.14
Trace 587	14	-41320.2	39713.6875	6121.15
Trace 587	15	-41321.3375	39712.875	6121.56
Trace 587	16	-41321.5	39712.875	6124.05
Trace 588	0	-41240.0875	39706.2125	6135.7
Trace 588	1	-41237.65	39704.425	6135.54
Trace 588	2	-41231.475	39702.8	6133.01
Trace 588	3	-41226.925	39703.125	6129.26
Trace 588	4	-41220.9125	39702.3125	6127.01
Trace 588	5	-41218.3125	39702.475	6126.41
Trace 588	6	-41216.2	39702.3125	6125.35
Trace 588	7	-41213.925	39702.3125	6124.29
Trace 588	8	-41210.8375	39701.9875	6121.08
Trace 588	9	-41210.35	39701.825	6122.94
Trace 588	10	-41210.1875	39702.475	6122.78
Trace 588	11	-41209.2125	39702.6375	6122.59
Trace 588	12	-41208.725	39702.8	6122.56
Trace 588	13	-41207.425	39702.475	6123.14
Trace 588	14	-41207.1	39702.8	6121.15
Trace 588	15	-41206.775	39702.8	6121.56
Trace 588	16	-41206.6125	39702.8	6124.05
Trace 589	0	-41338.2375	39707.8375	6135.7
Trace 589	1	-41337.1	39715.3125	6135.54
Trace 589	2	-41339.5375	39706.2125	6133.01
Trace 589	3	-41339.7	39710.925	6129.26
Trace 589	4	-41335.6375	39707.35	6127.01
Trace 589	5	-41329.4625	39706.7	6126.41
Trace 592_1	2	-41218.3125	39849.8625	6133.01
Trace 592_1	3	-41217.3375	39844.5	6129.26
Trace 592_1	4	-41217.9875	39842.225	6127.01
Trace 592_1	5	-41210.1875	39838.975	6126.41
Trace 592_1	6	-41214.25	39834.2625	6125.35
Trace 592_1	7	-41215.3875	39846.2875	6124.29
Trace 592_1	8	-41220.1	39853.275	6121.08
Trace 592_1	9	-41215.0625	39856.0375	6122.94
Trace 592_1	10	-41214.575	39857.9875	6122.78
Trace 592_1	11	-41215.3875	39857.5	6122.59
Trace 592_1	12	-41206.2875	39853.6	6122.56
Trace 592_1	13	-41205.475	39850.1875	6123.14
Trace 592_1	14	-41207.425	39846.775	6121.15
Trace 592_1	15	-41207.5875	39852.4625	6121.56
Trace 592_1	16	-41209.375	39851	6124.05
Trace 594	2	-41424.0375	40247.9875	6133.01
Trace 594	3	-41418.5125	40243.1125	6129.26
Trace 594	4	-41414.125	40237.75	6127.01
Trace 594	5	-41416.725	40235.9625	6126.41
Trace 594	6	-41412.825	40243.6	6125.35
Trace 594	7	-41408.6	40238.725	6124.29
Trace 594	8	-41415.2625	40246.525	6121.08
Trace 594	9	-41418.35	40248.475	6122.94
Trace 594	10	-41422.7375	40248.6375	6122.78
Trace 594	11	-41422.0875	40251.075	6122.59
Trace 596	2	-40971.475	40079.8	6133.01
Trace 596	3	-40970.3375	40078.6625	6129.26
Trace 596	4	-40966.6	40082.8875	6127.01
Trace 596	5	-40968.3875	40090.525	6126.41
Trace 596	6	-40970.3375	40091.825	6125.35
Trace 596	7	-40967.25	40092.475	6124.29
Trace 596	8	-40965.625	40094.5875	6121.08
Trace 596	9	-40966.1125	40095.5625	6122.94
Trace 596	10	-40964.975	40095.075	6122.78
Trace 596	11	-40967.575	40097.35	6122.59
Trace 596	12	-40964.325	40094.75	6122.56
Trace 596	13	-40966.6	40094.9125	6123.14
Trace 596	14	-40964.975	40094.425	6121.15
Trace 596	15	-40964.4875	40094.1	6121.56
Trace 596	16	-40963.5125	40094.75	6124.05
Trace 602	5	-40957.9875	40075.7375	6126.41
Trace 602	6	-40956.0375	40075.9	6125.35
Trace 602	7	-40955.55	40078.0125	6124.29
Trace 602	8	-40954.25	40080.2875	6121.08
Trace 602	9	-40953.275	40080.45	6122.94
Trace 602	10	-40953.6	40081.9125	6122.78
Trace 602	11	-40951.975	40083.7	6122.59
Trace 602	12	-40950.8375	40083.8625	6122.56
Trace 602	13	-40950.35	40084.5125	6123.14
Trace 602	14	-40947.9125	40084.35	6121.15
Trace 602	15	-40947.9125	40083.05	6121.56
Trace 602	16	-40948.2375	40084.025	6124.05
Trace 608_1	6	-40874.625	39837.675	6125.35
Trace 608_1	7	-40875.1125	39837.1875	6124.29
Trace 608_1	8	-40873.325	39837.025	6121.08
Trace 608_1	9	-40871.5375	39835.2375	6122.94
Trace 608_1	10	-40866.6625	39839.4625	6122.78
Trace 608_1	11	-40860	39843.2	6122.59
Trace 608_1	12	-40858.375	39844.9875	6122.56
Trace 608_1	13	-40857.725	39848.2375	6123.14
Trace 610_1	8	-40856.5875	40233.2	6121.08
Trace 610_1	9	-40855.9375	40236.125	6122.94
Trace 610_1	10	-40856.75	40235.6375	6122.78
Trace 610_1	11	-40856.9125	40250.5875	6122.59
Trace 610_1	12	-40842.2875	40248.3125	6122.56
Trace 610_1	13	-40852.3625	40258.225	6123.14
Trace 613	8	-40970.9875	39918.4375	6121.08
Trace 613	9	-40970.9875	39918.1125	6122.94
Trace 613	10	-40977.8125	39916.4875	6122.78
Trace 613	11	-40975.5375	39918.275	6122.59
Trace 613	12	-40972.9375	39918.925	6122.56
Trace 613	13	-40970.5	39923.8	6123.14
Trace 613	14	-40968.225	39920.55	6121.15
Trace 613	15	-40972.45	39925.2625	6121.56
Trace 613	16	-40965.3	39925.5875	6124.05
Trace 614	8	-41186.95	39910.9625	6121.08
Trace 614	9	-41183.8625	39908.2	6122.94
Trace 614	10	-41178.6625	39912.5875	6122.78
Trace 614	11	-41177.2	39922.175	6122.59
Trace 614	12	-41173.7875	39923.475	6122.56
Trace 614	13	-41172.325	39923.475	6123.14
Trace 614	14	-41174.7625	39926.075	6121.15
Trace 614	15	-41173.4625	39916.8125	6121.56
Trace 617	8	-41208.5625	39835.075	6121.08
Trace 617	9	-41207.2625	39838.4875	6122.94
Trace 617	10	-41200.275	39837.025	6122.78
Trace 617	11	-41203.6875	39831.825	6122.59
Trace 617	12	-41202.0625	39831.9875	6122.56
Trace 618	8	-41318.575	39795.75	6121.08
Trace 618	9	-41318.7375	39790.55	6122.94
Trace 618	10	-41321.5	39785.35	6122.78
Trace 618	11	-41322.475	39786.325	6122.59
Trace 618	12	-41322.15	39786.8125	6122.56
Trace 618	13	-41323.125	39786	6123.14
Trace 618	14	-41323.125	39786.1625	6121.15
Trace 618	15	-41322.475	39786.1625	6121.56
Trace 618	16	-41322.6375	39785.675	6124.05
Trace 619	8	-41321.5	39727.5	6121.08
Trace 619	9	-41321.0125	39727.6625	6122.94
Trace 619	10	-41317.6	39727.6625	6122.78
Trace 619	11	-41314.675	39728.9625	6122.59
Trace 619	12	-41311.5875	39730.2625	6122.56
Trace 619	13	-41312.075	39731.075	6123.14
Trace 619	14	-41311.2625	39731.2375	6121.15
Trace 619	15	-41311.5875	39732.2125	6121.56
Trace 619	16	-41310.125	39731.8875	6124.05
Trace 624	10	-40779.8875	39999.525	6122.78
Trace 624	11	-40788.0125	40003.2625	6122.59
Trace 624	12	-40790.6125	40000.6625	6122.56
Trace 624	13	-40789.9625	39999.6875	6123.14
Trace 624	14	-40793.8625	39999.0375	6121.15
Trace 624	15	-40794.8375	39997.7375	6121.56
Trace 624	16	-40797.7625	39997.0875	6124.05
Trace 638	12	-41217.0125	39830.85	6122.56
Trace 638	13	-41211.4875	39826.7875	6123.14
Trace 638	14	-41199.3	39828.25	6121.15
Trace 638	15	-41199.3	39834.75	6121.56
Trace 638	16	-41202.3875	39827.275	6124.05
Trace 639	13	-40857.725	40236.2875	6123.14
Trace 639	14	-40844.8875	40242.4625	6121.15
Trace 639	15	-40859.025	40234.3375	6121.56
Trace 639	16	-40856.2625	40236.125	6124.05
Trace 653	0	-40936.7	39682.7375	6135.09
Trace 653	1	-40942.875	39678.675	6134.93
Trace 653	2	-40941.575	39676.8875	6132.4
Trace 653	3	-40936.2125	39673.8	6128.65
Trace 653	4	-40942.55	39673.3125	6126.4
Trace 653	5	-40934.5875	39672.3375	6125.8
Trace 653	6	-40936.2125	39669.0875	6124.74
Trace 653	7	-40934.1	39665.1875	6123.68
Trace 653	8	-40932.6375	39663.075	6120.47
Trace 653	9	-40932.6375	39665.35	6122.33
Trace 653	10	-40935.2375	39661.125	6119.95
Trace 653	11	-40935.5625	39661.2875	6119.76
Trace 653	12	-40943.6875	39666.325	6119.73
Trace 653	13	-40939.7875	39661.6125	6120.31
Trace 653	14	-40941.4125	39658.2	6120.54
Trace 653	15	-40942.55	39663.2375	6120.95
Trace 653	16	-40940.1125	39665.025	6121.22
Trace 654	0	-40889.0875	39662.75	6135.09
Trace 654	1	-40886.65	39661.775	6134.93
Trace 654	2	-40883.2375	39661.2875	6132.4
Trace 654	3	-40879.6625	39660.9625	6128.65
Trace 654	4	-40875.925	39660.9625	6126.4
Trace 654	5	-40873.8125	39661.6125	6125.8
Trace 654	6	-40871.375	39661.775	6124.74
Trace 654	7	-40869.9125	39662.425	6123.68
Trace 654	8	-40868.6125	39662.9125	6120.47
Trace 654	9	-40867.6375	39663.4	6122.33
Trace 654	10	-40867.15	39664.05	6119.95
Trace 654	11	-40866.175	39664.375	6119.76
Trace 654	12	-40865.525	39664.7	6119.73
Trace 654	13	-40865.0375	39665.025	6120.31
Trace 654	14	-40864.3875	39665.35	6120.54
Trace 654	15	-40864.225	39665.675	6120.95
Trace 654	16	-40863.7375	39665.675	6121.22
Trace 655	0	-41060.6875	39653.1625	6135.09
Trace 655	1	-41058.4125	39653	6134.93
Trace 655	2	-41054.025	39653.1625	6132.4
Trace 655	3	-41050.9375	39652.5125	6128.65
Trace 655	4	-41047.525	39652.35	6126.4
Trace 655	5	-41045.4125	39653	6125.8
Trace 655	6	-41043.3	39653.1625	6124.74
Trace 655	7	-41041.8375	39653.325	6123.68
Trace 655	8	-41040.375	39653.65	6120.47
Trace 655	9	-41039.725	39654.1375	6122.33
Trace 655	10	-41039.2375	39654.4625	6119.95
Trace 655	11	-41038.1	39654.625	6119.76
Trace 655	12	-41037.125	39654.7875	6119.73
Trace 655	13	-41036.6375	39655.275	6120.31
Trace 655	14	-41036.15	39655.6	6120.54
Trace 655	15	-41035.825	39655.7625	6120.95
Trace 655	16	-41035.5	39655.925	6121.22
Trace 656	0	-41396.4125	39649.9125	6135.09
Trace 656	1	-41393.975	39649.5875	6134.93
Trace 656	2	-41389.2625	39649.5875	6132.4
Trace 656	3	-41384.7125	39648.775	6128.65
Trace 656	4	-41380.65	39644.55	6126.4
Trace 656	5	-41376.75	39644.55	6125.8
Trace 656	6	-41374.9625	39648.2875	6124.74
Trace 656	7	-41373.5	39648.9375	6123.68
Trace 656	8	-41370.575	39651.05	6120.47
Trace 656	9	-41370.9	39651.2125	6122.33
Trace 656	10	-41370.0875	39651.8625	6119.95
Trace 656	11	-41368.7875	39653.975	6119.76
Trace 656	12	-41367.8125	39655.1125	6119.73
Trace 656	13	-41367.1625	39656.25	6120.31
Trace 656	14	-41367.325	39655.6	6120.54
Trace 656	15	-41367.1625	39655.275	6120.95
Trace 656	16	-41367	39654.95	6121.22
Trace 658	0	-41085.7125	39614.8125	6135.09
Trace 658	1	-41085.7125	39614.975	6134.93
Trace 658	2	-41080.8375	39614.65	6132.4
Trace 658	3	-41075.9625	39614.8125	6128.65
Trace 658	4	-41073.85	39615.1375	6126.4
Trace 658	5	-41072.7125	39614.8125	6125.8
Trace 658	6	-41068.1625	39614	6124.74
Trace 658	7	-41067.8375	39614.325	6123.68
Trace 658	8	-41065.725	39614.975	6120.47
Trace 658	9	-41062.8	39615.7875	6122.33
Trace 658	10	-41065.075	39615.1375	6119.95
Trace 658	11	-41068	39613.8375	6119.76
Trace 658	12	-41063.45	39617.4125	6119.73
Trace 658	13	-41065.075	39616.1125	6120.31
Trace 658	14	-41063.2875	39616.925	6120.54
Trace 658	15	-41062.8	39617.0875	6120.95
Trace 658	16	-41062.15	39617.0875	6121.22
Trace 659	0	-41217.825	39608.3125	6135.09
Trace 659	1	-41215.7125	39607.825	6134.93
Trace 659	2	-41212.3	39607.3375	6132.4
Trace 659	3	-41208.2375	39607.0125	6128.65
Trace 659	4	-41204.9875	39608.15	6126.4
Trace 659	5	-41203.2	39607.6625	6125.8
Trace 659	6	-41202.7125	39607.3375	6124.74
Trace 659	7	-41201.25	39607.825	6123.68
Trace 659	8	-41199.95	39607.825	6120.47
Trace 659	9	-41198.1625	39608.15	6122.33
Trace 659	10	-41198.1625	39607.175	6119.95
Trace 659	11	-41197.1875	39607.3375	6119.76
Trace 659	12	-41197.5125	39607.5	6119.73
Trace 659	13	-41196.8625	39607.175	6120.31
Trace 659	14	-41196.2125	39605.7125	6120.54
Trace 659	15	-41195.725	39605.7125	6120.95
Trace 659	16	-41193.9375	39604.7375	6121.22
Trace 660	0	-41203.3625	39584.2625	6135.09
Trace 660	1	-41201.7375	39583.45	6134.93
Trace 660	2	-41197.8375	39582.9625	6132.4
Trace 660	3	-41193.775	39583.45	6128.65
Trace 660	4	-41191.175	39583.45	6126.4
Trace 660	5	-41188.4125	39583.2875	6125.8
Trace 660	6	-41186.1375	39583.6125	6124.74
Trace 660	7	-41185	39584.1	6123.68
Trace 660	8	-41183.05	39584.5875	6120.47
Trace 660	9	-41182.4	39584.9125	6122.33
Trace 660	10	-41181.5875	39585.5625	6119.95
Trace 660	11	-41181.2625	39586.2125	6119.76
Trace 660	12	-41180.45	39585.8875	6119.73
Trace 660	13	-41179.9625	39586.375	6120.31
Trace 660	14	-41179.3125	39586.375	6120.54
Trace 660	15	-41179.3125	39586.5375	6120.95
Trace 660	16	-41178.6625	39586.7	6121.22
Trace 661	0	-41354.65	39585.2375	6135.09
Trace 661	1	-41353.025	39584.425	6134.93
Trace 661	2	-41349.125	39583.125	6132.4
Trace 661	3	-41345.0625	39583.775	6128.65
Trace 661	4	-41341	39583.775	6126.4
Trace 661	5	-41338.075	39584.2625	6125.8
Trace 661	6	-41335.475	39584.75	6124.74
Trace 661	7	-41336.45	39584.425	6123.68
Trace 661	8	-41334.0125	39584.2625	6120.47
Trace 661	9	-41334.175	39585.075	6122.33
Trace 661	10	-41332.7125	39585.8875	6119.95
Trace 661	11	-41332.3875	39585.2375	6119.76
Trace 661	12	-41331.575	39584.1	6119.73
Trace 661	13	-41330.4375	39587.025	6120.31
Trace 661	14	-41329.95	39585.8875	6120.54
Trace 661	15	-41327.5125	39586.5375	6120.95
Trace 661	16	-41331.4125	39586.5375	6121.22
Trace 662	0	-41247.725	39574.025	6135.09
Trace 662	1	-41246.425	39573.7	6134.93
Trace 662	2	-41246.1	39573.7	6132.4
Trace 662	3	-41242.2	39574.025	6128.65
Trace 662	4	-41239.7625	39570.775	6126.4
Trace 662	5	-41238.4625	39570.6125	6125.8
Trace 662	6	-41236.5125	39572.8875	6124.74
Trace 662	7	-41234.725	39573.2125	6123.68
Trace 662	8	-41227.4125	39574.35	6120.47
Trace 662	9	-41232.45	39574.5125	6122.33
Trace 662	10	-41230.5	39575	6119.95
Trace 662	11	-41231.8	39574.35	6119.76
Trace 662	12	-41229.525	39574.8375	6119.73
Trace 662	13	-41228.875	39576.4625	6120.31
Trace 662	14	-41237.325	39572.725	6120.54
Trace 663_1	1	-40942.3875	39552.7375	6134.93
Trace 663_1	2	-40938.325	39555.5	6132.4
Trace 663_1	3	-40933.45	39558.75	6128.65
Trace 663_1	4	-40927.925	39557.9375	6126.4
Trace 663_1	5	-40924.025	39556.475	6125.8
Trace 663_1	6	-40923.5375	39556.475	6124.74
Trace 665	0	-41329.4625	39573.05	6135.09
Trace 665	1	-41327.8375	39571.1	6134.93
Trace 665	2	-41323.9375	39569.8	6132.4
Trace 665	3	-41321.0125	39569.8	6128.65
Trace 665	4	-41318.4125	39569.6375	6126.4
Trace 665	5	-41315.8125	39569.6375	6125.8
Trace 665	6	-41314.025	39569.6375	6124.74
Trace 665	7	-41312.8875	39569.15	6123.68
Trace 665	8	-41311.9125	39570.2875	6120.47
Trace 665	9	-41310.9375	39570.125	6122.33
Trace 665	10	-41311.1	39568.5	6119.95
Trace 665	11	-41310.45	39568.9875	6119.76
Trace 665	12	-41310.45	39568.0125	6119.73
Trace 665	13	-41308.825	39569.6375	6120.31
Trace 665	14	-41309.6375	39568.5	6120.54
Trace 665	15	-41308.9875	39570.125	6120.95
Trace 665	16	-41308.175	39570.9375	6121.22
Trace 666	0	-40823.6	39571.425	6135.09
Trace 666	1	-40820.675	39570.9375	6134.93
Trace 666	2	-40817.2625	39569.6375	6132.4
Trace 666	3	-40813.85	39570.2875	6128.65
Trace 666	4	-40809.95	39563.625	6126.4
Trace 666	5	-40807.35	39563.625	6125.8
Trace 666	6	-40804.425	39557.9375	6124.74
Trace 666	7	-40804.9125	39559.5625	6123.68
Trace 666	8	-40805.8875	39561.025	6120.47
Trace 667	0	-40980.9	39564.4375	6135.09
Trace 667	1	-40978.1375	39570.45	6134.93
Trace 667	2	-40975.05	39570.9375	6132.4
Trace 667	3	-40971.9625	39576.3	6128.65
Trace 667	4	-40968.875	39569.8	6126.4
Trace 667	5	-40967.575	39569.6375	6125.8
Trace 667	6	-40962.8625	39577.4375	6124.74
Trace 667	7	-40960.9125	39577.6	6123.68
Trace 667	8	-40962.5375	39577.925	6120.47
Trace 667	9	-40961.4	39571.75	6122.33
Trace 667	10	-40960.5875	39572.8875	6119.95
Trace 667	11	-40959.9375	39578.575	6119.76
Trace 667	12	-40959.775	39580.525	6119.73
Trace 667	13	-40960.1	39581.3375	6120.31
Trace 667	14	-40959.125	39579.875	6120.54
Trace 667	15	-40958.6375	39578.7375	6120.95
Trace 667	16	-40957.6625	39579.3875	6121.22
Trace 669	0	-41328.8125	39555.175	6135.09
Trace 669	1	-41327.35	39551.925	6134.93
Trace 669	2	-41322.475	39549.975	6132.4
Trace 669	3	-41318.25	39552.7375	6128.65
Trace 669	4	-41326.2125	39547.2125	6126.4
Trace 669	5	-41326.5375	39551.275	6125.8
Trace 669	6	-41325.075	39551.925	6124.74
Trace 669	7	-41324.1	39552.4125	6123.68
Trace 669	8	-41323.125	39552.25	6120.47
Trace 669	9	-41322.15	39553.875	6122.33
Trace 669	10	-41321.3375	39552.575	6119.95
Trace 669	11	-41320.0375	39552.575	6119.76
Trace 669	12	-41320.3625	39554.3625	6119.73
Trace 669	13	-41318.9	39553.7125	6120.31
Trace 669	14	-41319.3875	39553.225	6120.54
Trace 669	15	-41319.3875	39553.55	6120.95
Trace 669	16	-41317.7625	39553.875	6121.22
Trace 670	0	-41264.7875	39547.5375	6135.09
Trace 670	1	-41262.8375	39546.725	6134.93
Trace 670	2	-41259.2625	39546.2375	6132.4
Trace 670	3	-41255.85	39546.075	6128.65
Trace 670	4	-41252.4375	39546.2375	6126.4
Trace 670	5	-41250	39546.2375	6125.8
Trace 670	6	-41248.05	39546.725	6124.74
Trace 670	7	-41246.1	39546.8875	6123.68
Trace 670	8	-41244.6375	39547.2125	6120.47
Trace 670	9	-41243.3375	39547.375	6122.33
Trace 670	10	-41243.3375	39548.1875	6119.95
Trace 670	11	-41242.525	39548.675	6119.76
Trace 670	12	-41241.7125	39548.8375	6119.73
Trace 670	13	-41241.225	39549	6120.31
Trace 670	14	-41240.7375	39548.8375	6120.54
Trace 670	15	-41240.4125	39549.65	6120.95
Trace 670	16	-41240.25	39549.325	6121.22
Trace 671	0	-40919.475	39545.1	6135.09
Trace 671	1	-40918.5	39544.2875	6134.93
Trace 671	2	-40913.4625	39543.6375	6132.4
Trace 671	3	-40912	39541.85	6128.65
Trace 671	4	-40912	39542.5	6126.4
Trace 671	5	-40909.5625	39544.45	6125.8
Trace 671	6	-40910.375	39545.2625	6124.74
Trace 671	7	-40915.4125	39547.8625	6123.68
Trace 671	8	-40911.5125	39550.625	6120.47
Trace 671	9	-40915.25	39542.0125	6122.33
Trace 671	10	-40911.8375	39549.4875	6119.95
Trace 671	11	-40912.65	39550.625	6119.76
Trace 671	12	-40910.375	39549.65	6119.73
Trace 671	13	-40909.8875	39549.65	6120.31
Trace 671	14	-40908.1	39549.1625	6120.54
Trace 671	15	-40907.45	39548.8375	6120.95
Trace 671	16	-40908.1	39550.95	6121.22
Trace 672	0	-41097.25	39544.125	6135.09
Trace 672	1	-41101.8	39539.4125	6134.93
Trace 672	2	-41096.925	39543.3125	6132.4
Trace 672	3	-41098.7125	39536.325	6128.65
Trace 672	4	-41102.125	39539.7375	6126.4
Trace 672	5	-41100.0125	39540.55	6125.8
Trace 672	6	-41099.6875	39542.6625	6124.74
Trace 672	7	-41098.225	39545.5875	6123.68
Trace 672	8	-41102.45	39544.125	6120.47
Trace 672	9	-41102.9375	39545.1	6122.33
Trace 672	10	-41100.9875	39550.3	6119.95
Trace 672	11	-41101.6375	39552.4125	6119.76
Trace 672	12	-41101.475	39554.2	6119.73
Trace 672	13	-41102.125	39553.7125	6120.31
Trace 672	14	-41105.375	39556.6375	6120.54
Trace 672	15	-41106.675	39557.45	6120.95
Trace 672	16	-41103.75	39553.225	6121.22
Trace 673	0	-41081.65	39541.0375	6135.09
Trace 673	1	-41084.575	39539.575	6134.93
Trace 673	2	-41080.675	39540.875	6132.4
Trace 673	3	-41083.4375	39540.225	6128.65
Trace 673	4	-41084.9	39539.9	6126.4
Trace 673	5	-41081.325	39540.0625	6125.8
